,client_id,gender,birth_date,district_id
1758,1866,F,1942-06-11,64
1759,1867,F,1944-09-24,1
1760,1868,M,1980-02-16,60
1761,1869,F,1933-02-14,1
1762,1870,M,1935-04-29,1
1763,1871,F,1980-02-20,1
1764,1872,F,1963-01-24,52
1765,1873,M,1968-10-26,52
1766,1874,M,1946-10-20,1
1767,1875,M,1976-10-19,15
1768,1876,M,1951-07-01,1
1769,1877,F,1957-08-21,47
1770,1878,M,1963-09-02,47
1771,1879,F,1944-04-02,21
1772,1880,M,1974-08-08,1
1773,1881,M,1934-01-24,72
1774,1882,F,1932-05-24,72
1775,1883,F,1961-10-27,18
1776,1884,F,1976-01-26,59
1777,1885,F,1970-01-07,47
1778,1886,M,1920-04-07,34
1779,1887,M,1926-07-15,54
1780,1888,F,1918-09-24,66
1781,1889,F,1957-07-28,32
1782,1890,F,1955-08-14,14
1783,1891,F,1959-03-04,62
1784,1892,M,1928-03-26,66
1785,1893,F,1934-02-11,66
1786,1894,F,1947-11-05,1
1787,1895,F,1965-11-03,47
1788,1896,M,1982-02-08,48
1789,1897,F,1969-03-07,36
1790,1898,M,1961-08-01,73
1791,1899,M,1941-07-03,10
1792,1900,M,1965-11-22,23
1793,1901,F,1962-11-07,23
1794,1903,F,1939-08-30,1
1795,1904,M,1941-02-22,66
1796,1905,F,1949-05-18,72
1797,1906,M,1922-07-07,63
1798,1907,F,1928-09-08,75
1799,1908,M,1920-01-17,33
1800,1909,F,1944-03-16,35
1801,1910,M,1946-11-08,67
1802,1911,F,1938-04-21,48
1803,1912,M,1972-02-26,57
1804,1913,M,1968-04-15,69
1805,1914,F,1942-06-20,39
1806,1915,M,1939-09-09,39
1807,1916,M,1926-07-19,28
1808,1917,F,1969-03-13,69
1809,1919,M,1949-05-04,30
1810,1920,M,1975-08-07,42
1811,1921,F,1946-10-26,1
1812,1922,M,1949-04-03,1
1813,1923,F,1958-05-07,1
1814,1924,M,1938-05-29,67
1815,1925,M,1938-06-23,37
1816,1926,F,1935-02-08,37
1817,1927,M,1952-04-26,77
1818,1928,F,1952-08-14,77
1819,1929,F,1955-08-15,65
1820,1930,F,1934-02-21,38
1821,1931,F,1942-11-14,16
1822,1932,F,1940-01-21,15
1823,1934,F,1933-11-21,70
1824,1935,F,1929-05-12,68
1825,1936,F,1955-10-16,15
1826,1937,M,1960-03-27,15
1827,1938,F,1939-09-30,57
1828,1939,M,1925-08-14,1
1829,1940,F,1923-01-22,1
1830,1941,F,1921-07-12,10
1831,1942,M,1915-05-10,10
1832,1943,M,1926-02-11,39
1833,1944,F,1957-01-22,31
1834,1945,M,1954-06-03,54
1835,1946,M,1935-07-19,72
1836,1947,M,1981-02-08,23
1837,1948,F,1939-02-19,71
1838,1949,M,1942-06-23,71
1839,1950,M,1929-07-06,26
1840,1951,M,1971-04-29,41
1841,1952,F,1971-03-09,52
1842,1953,M,1965-09-22,52
1843,1954,M,1952-07-28,69
1844,1955,F,1971-10-28,66
1845,1956,F,1925-07-09,1
1846,1957,M,1972-03-04,63
1847,1958,F,1977-11-21,63
1848,1959,M,1920-12-26,1
1849,1960,M,1946-08-23,22
1850,1961,F,1920-06-04,31
1851,1962,M,1950-11-18,6
1852,1963,M,1945-06-12,38
1853,1964,M,1931-08-05,17
1854,1965,M,1939-08-10,75
1855,1966,F,1948-07-01,19
1856,1967,F,1963-11-15,1
1857,1968,M,1960-08-13,1
1858,1969,F,1926-08-26,53
1859,1970,F,1947-11-05,1
1860,1971,F,1969-03-14,3
1861,1972,F,1946-04-29,1
1862,1973,F,1931-09-13,60
1863,1974,M,1918-07-14,10
1864,1975,F,1915-09-27,10
1865,1976,M,1918-10-12,72
1866,1977,F,1935-10-25,10
1867,1978,F,1952-05-22,18
1868,1979,F,1926-03-19,51
1869,1980,M,1959-04-30,77
1870,1981,F,1970-09-22,19
1871,1982,M,1977-07-08,53
1872,1983,F,1982-02-05,53
1873,1984,M,1926-08-29,1
1874,1985,M,1937-12-13,6
1875,1986,F,1942-08-13,6
1876,1988,M,1952-05-04,13
1877,1989,F,1939-01-13,50
1878,1990,M,1943-11-25,50
1879,1991,M,1918-11-09,64
1880,1993,M,1975-06-21,1
1881,1994,F,1967-07-06,1
1882,1995,F,1941-04-10,50
1883,1996,M,1937-03-20,1
1884,1997,F,1977-11-09,1
1885,1998,F,1978-12-15,40
1886,1999,F,1982-02-10,74
1887,2000,F,1942-05-09,39
1888,2001,F,1977-08-05,34
1889,2002,F,1918-11-26,70
1890,2003,M,1921-06-15,70
1891,2004,F,1974-02-03,1
1892,2005,M,1979-10-03,30
1893,2006,F,1962-08-22,41
1894,2007,M,1958-09-13,41
1895,2008,M,1940-06-07,47
1896,2009,M,1936-01-16,12
1897,2010,M,1952-08-12,37
1898,2011,F,1925-11-18,46
1899,2012,M,1923-06-27,46
1900,2013,F,1940-07-10,1
1901,2015,F,1968-11-15,1
1902,2016,M,1934-10-09,55
1903,2017,F,1931-01-23,55
1904,2018,F,1945-08-25,56
1905,2019,M,1932-09-28,73
1906,2020,F,1925-12-20,73
1907,2021,M,1919-12-08,67
1908,2022,M,1939-11-12,56
1909,2023,F,1931-09-02,56
1910,2024,M,1934-04-15,62
1911,2025,M,1941-12-31,39
1912,2026,F,1934-12-03,39
1913,2027,M,1930-01-22,12
1914,2028,F,1924-10-17,12
1915,2029,F,1923-09-19,5
1916,2030,F,1980-08-04,5
1917,2031,M,1926-12-15,54
1918,2032,M,1943-03-21,1
1919,2033,F,1937-07-02,1
1920,2034,M,1926-06-12,13
1921,2035,F,1928-07-27,13
1922,2037,F,1948-08-26,69
1923,2038,F,1980-03-29,1
1924,2039,F,1969-01-20,68
1925,2040,M,1944-08-07,59
1926,2041,M,1956-08-11,68
1927,2042,M,1982-07-04,49
1928,2043,F,1954-09-15,77
1929,2044,F,1961-09-18,32
1930,2045,M,1956-08-22,28
1931,2046,F,1952-08-26,28
1932,2047,F,1943-07-25,11
1933,2048,F,1928-06-03,23
1934,2049,M,1927-02-20,70
1935,2050,F,1932-05-23,70
1936,2051,F,1918-12-07,74
1937,2052,M,1914-05-19,74
1938,2053,M,1918-02-07,16
1939,2054,M,1948-12-06,48
1940,2055,F,1976-08-31,56
1941,2056,M,1978-12-09,1
1942,2057,F,1976-01-02,6
1943,2058,M,1971-03-02,76
1944,2059,M,1972-06-30,43
1945,2060,F,1971-06-04,43
1946,2061,M,1953-07-27,63
1947,2062,F,1954-05-22,63
1948,2063,F,1950-09-26,68
1949,2064,M,1926-07-30,53
1950,2065,M,1978-08-20,64
1951,2066,M,1972-10-27,1
1952,2067,M,1979-10-20,56
1953,2068,F,1930-05-24,72
1954,2069,F,1923-01-01,70
1955,2070,F,1972-07-23,70
1956,2071,M,1973-12-19,1
1957,2072,F,1944-02-09,75
1958,2073,M,1956-02-08,22
1959,2074,F,1961-09-16,24
1960,2075,M,1922-01-29,74
1961,2076,F,1957-02-07,63
1962,2077,F,1930-03-01,44
1963,2078,F,1978-08-03,10
1964,2079,F,1925-05-29,72
1965,2080,M,1963-12-26,60
1966,2081,F,1972-11-06,46
1967,2082,M,1933-02-04,67
1968,2083,M,1943-03-12,71
1969,2084,F,1929-02-16,1
1970,2085,M,1928-11-28,1
1971,2086,F,1954-10-29,35
1972,2087,M,1977-09-29,68
1973,2088,F,1948-08-26,32
1974,2089,F,1967-06-09,70
1975,2090,M,1970-10-07,70
1976,2091,F,1928-01-17,48
1977,2092,M,1945-03-21,72
1978,2093,M,1970-06-24,48
1979,2094,F,1975-09-06,48
1980,2095,M,1974-04-30,9
1981,2096,F,1974-09-06,74
1982,2097,M,1936-11-11,53
1983,2098,F,1939-05-28,53
1984,2099,M,1918-01-16,1
1985,2100,F,1931-09-29,33
1986,2101,M,1935-06-24,33
1987,2102,M,1941-05-27,51
1988,2103,F,1944-02-04,18
1989,2104,M,1948-01-08,37
1990,2105,F,1947-07-18,42
1991,2106,F,1921-03-21,74
1992,2107,M,1923-04-18,74
1993,2108,F,1945-04-21,77
1994,2109,F,1950-05-14,15
1995,2110,F,1967-11-03,3
1996,2111,F,1924-05-29,57
1997,2112,M,1927-09-15,21
1998,2113,M,1937-04-04,68
1999,2114,M,1918-08-21,51
2000,2115,F,1914-03-01,51
2001,2116,M,1930-06-14,76
2002,2117,M,1945-02-28,53
2003,2118,M,1970-11-12,1
2004,2119,F,1960-05-18,30
2005,2121,M,1979-09-25,64
2006,2122,F,1970-07-17,1
2007,2123,M,1982-05-17,53
2008,2124,F,1949-01-14,68
2009,2125,M,1975-04-12,71
2010,2126,F,1975-03-28,52
2011,2128,F,1955-08-13,38
2012,2129,M,1962-12-07,75
2013,2130,F,1945-10-29,21
2014,2131,F,1975-02-11,39
2015,2132,M,1969-02-06,39
2016,2133,F,1921-11-28,53
2017,2134,M,1917-12-14,53
2018,2135,F,1940-08-08,24
2019,2136,F,1940-07-24,28
2020,2137,F,1962-11-09,73
2021,2138,M,1980-12-19,68
2022,2139,F,1932-03-06,18
2023,2140,M,1926-10-18,18
2024,2141,M,1951-09-06,28
2025,2142,F,1941-12-20,21
2026,2143,M,1948-11-12,21
2027,2144,F,1960-01-28,15
2028,2145,F,1968-12-24,39
2029,2146,M,1973-01-04,65
2030,2147,F,1963-08-14,69
2031,2148,F,1953-07-20,31
2032,2149,F,1923-04-09,33
2033,2150,M,1941-04-17,61
2034,2151,F,1945-12-30,61
2035,2152,F,1929-09-07,17
2036,2153,F,1949-05-16,36
2037,2154,F,1957-11-28,60
2038,2155,M,1958-06-10,15
2039,2156,F,1966-12-27,33
2040,2157,M,1945-11-17,11
2041,2158,M,1981-05-06,10
2042,2159,F,1930-01-23,74
2043,2160,M,1945-05-31,70
2044,2161,F,1920-03-06,1
2045,2162,M,1913-09-12,1
2046,2163,M,1918-04-08,52
2047,2164,M,1941-10-29,47
2048,2165,F,1945-03-02,47
2049,2166,F,1947-07-22,30
2050,2167,M,1981-12-13,1
2051,2168,F,1963-07-12,46
2052,2169,M,1971-01-01,46
2053,2170,M,1942-04-30,70
2054,2171,M,1958-11-28,1
2055,2172,F,1929-08-21,7
2056,2173,F,1951-12-17,56
2057,2174,F,1952-08-08,74
2058,2175,F,1942-01-03,53
2059,2176,M,1946-07-16,18
2060,2177,F,1942-05-30,24
2061,2178,M,1939-08-09,46
2062,2179,F,1939-10-27,9
2063,2180,F,1972-10-17,51
2064,2181,M,1968-07-22,46
2065,2182,F,1929-12-01,75
2066,2183,M,1931-08-21,75
2067,2184,M,1970-07-07,24
2068,2185,F,1957-06-20,20
2069,2186,F,1942-07-26,48
2070,2187,M,1933-03-12,40
2071,2188,F,1925-08-25,40
2072,2189,F,1962-11-15,21
2073,2190,M,1974-10-22,28
2074,2191,F,1979-08-04,28
2075,2192,F,1956-04-12,1
2076,2193,M,1952-07-26,1
2077,2194,F,1961-08-22,50
2078,2195,F,1942-09-13,68
2079,2196,F,1955-02-16,31
2080,2197,F,1962-12-10,47
2081,2198,F,1920-02-22,17
2082,2199,M,1911-12-09,17
2083,2200,M,1953-07-31,66
2084,2201,M,1929-02-23,44
2085,2202,F,1928-08-17,44
2086,2203,M,1939-10-01,10
2087,2204,F,1946-08-19,54
2088,2205,M,1952-12-12,55
2089,2206,F,1964-06-04,10
2090,2207,F,1961-02-17,70
2091,2208,M,1959-01-09,70
2092,2209,F,1927-06-13,30
2093,2210,M,1933-04-23,30
2094,2211,F,1920-02-24,3
2095,2212,M,1972-05-27,52
2096,2213,M,1968-11-07,3
2097,2214,M,1946-11-07,5
2098,2215,M,1925-01-29,10
2099,2216,F,1972-07-04,1
2100,2217,M,1974-02-20,1
2101,2218,M,1968-11-08,43
2102,2219,F,1964-11-28,43
2103,2220,F,1952-02-17,20
2104,2221,M,1945-03-15,20
2105,2222,F,1934-08-03,1
2106,2223,F,1943-05-24,70
2107,2224,M,1932-10-04,54
2108,2225,F,1960-11-06,4
2109,2226,F,1964-10-09,74
2110,2227,M,1975-07-25,42
2111,2228,F,1940-03-20,43
2112,2229,M,1944-09-07,68
2113,2230,M,1969-05-31,5
2114,2231,F,1971-10-13,21
2115,2232,M,1967-05-27,36
2116,2233,F,1964-12-24,36
2117,2235,F,1940-04-20,14
2118,2236,F,1978-06-27,44
2119,2237,M,1958-10-03,47
2120,2238,F,1954-02-19,47
2121,2239,F,1976-01-09,6
2122,2240,F,1932-03-12,47
2123,2241,M,1926-12-30,47
2124,2242,F,1976-06-05,1
2125,2243,M,1980-07-04,1
2126,2246,F,1953-08-01,55
2127,2247,F,1978-01-13,35
2128,2248,M,1975-10-24,7
2129,2249,F,1945-12-07,32
2130,2250,F,1938-12-08,34
2131,2251,F,1971-10-13,26
2132,2252,M,1965-11-15,37
2133,2253,F,1957-09-09,37
2134,2254,F,1927-12-09,72
2135,2255,F,1923-08-24,50
2136,2256,M,1974-06-05,70
2137,2257,F,1979-08-31,62
2138,2258,M,1979-11-03,62
2139,2259,F,1950-01-02,19
2140,2260,F,1962-04-22,62
2141,2261,M,1956-11-13,62
2142,2263,M,1934-08-17,1
2143,2264,M,1943-05-08,4
2144,2265,M,1977-09-18,52
2145,2266,M,1939-01-23,16
2146,2267,F,1966-04-10,1
2147,2268,M,1938-12-26,10
2148,2269,F,1963-11-10,48
2149,2270,F,1960-04-21,61
2150,2271,M,1964-11-07,61
2151,2274,M,1964-10-14,9
2152,2275,F,1965-07-24,9
2153,2276,F,1932-04-27,44
2154,2277,M,1979-03-25,1
2155,2278,M,1921-07-01,76
2156,2279,M,1953-11-06,52
2157,2280,F,1974-04-24,10
2158,2281,F,1978-06-06,76
2159,2282,M,1973-03-11,60
2160,2283,M,1961-08-09,1
2161,2286,F,1966-11-26,54
2162,2287,M,1979-10-21,47
2163,2288,F,1957-08-23,32
2164,2289,M,1954-08-21,32
2165,2290,F,1954-05-30,31
2166,2291,M,1957-09-19,6
2167,2292,M,1921-11-10,59
2168,2293,M,1969-11-22,1
2169,2294,F,1952-12-27,32
2170,2295,F,1939-02-28,22
2171,2296,M,1942-06-13,22
2172,2297,M,1965-01-18,48
2173,2298,F,1969-05-15,48
2174,2299,F,1940-02-20,6
2175,2300,F,1961-07-07,35
2176,2301,M,1960-12-19,35
2177,2302,M,1957-01-26,74
2178,2303,F,1939-04-01,61
2179,2304,M,1939-02-11,61
2180,2305,F,1949-06-10,70
2181,2306,M,1943-08-21,70
2182,2307,M,1923-09-06,26
2183,2308,F,1974-10-31,27
2184,2309,F,1976-05-13,15
2185,2310,M,1939-07-23,40
2186,2311,F,1935-10-01,40
2187,2312,F,1975-02-15,11
2188,2313,M,1980-10-29,70
2189,2314,F,1959-12-16,34
2190,2315,M,1963-10-08,34
2191,2316,M,1970-03-25,1
2192,2317,M,1976-02-22,1
2193,2318,F,1923-09-19,20
2194,2319,F,1970-05-16,40
2195,2320,M,1951-05-23,60
2196,2321,F,1968-01-12,68
2197,2322,M,1928-06-11,15
2198,2323,F,1942-06-29,48
2199,2324,M,1978-07-16,27
2200,2325,F,1955-02-03,2
2201,2326,F,1945-12-14,72
2202,2327,M,1919-10-27,73
2203,2328,M,1968-10-02,24
2204,2329,M,1973-01-02,18
2205,2330,F,1948-11-17,40
2206,2331,F,1957-05-31,42
2207,2332,F,1949-12-22,60
2208,2333,M,1949-10-12,60
2209,2335,F,1934-03-28,66
2210,2336,M,1922-07-17,12
2211,2337,F,1917-04-09,12
2212,2338,F,1957-07-25,58
2213,2339,M,1956-12-06,58
2214,2340,M,1953-05-02,42
2215,2341,F,1947-07-13,42
2216,2342,M,1948-12-18,70
2217,2343,M,1959-03-18,1
2218,2344,F,1924-04-27,3
2219,2345,M,1942-07-19,33
2220,2346,F,1947-10-25,33
2221,2347,F,1943-12-17,35
2222,2348,M,1933-04-24,35
2223,2349,F,1968-07-10,46
2224,2350,M,1967-06-09,46
2225,2351,M,1965-04-17,38
2226,2352,F,1977-09-29,70
2227,2353,F,1929-09-17,4
2228,2354,M,1967-12-21,1
2229,2355,F,1948-06-30,6
2230,2356,M,1930-07-10,52
2231,2357,F,1937-01-10,52
2232,2358,F,1946-10-16,74
2233,2359,M,1953-07-01,74
2234,2361,M,1968-09-24,9
2235,2362,F,1974-09-02,9
2236,2363,M,1947-06-18,43
2237,2364,F,1971-04-26,56
2238,2365,F,1953-06-26,46
2239,2366,M,1930-01-01,35
2240,2367,F,1931-04-05,35
2241,2368,F,1943-12-22,64
2242,2369,M,1940-12-19,64
2243,2370,F,1956-08-21,41
2244,2371,F,1956-02-07,70
2245,2372,F,1971-04-09,23
2246,2373,M,1954-01-19,15
2247,2374,M,1968-07-27,9
2248,2375,F,1965-07-25,72
2249,2376,M,1964-08-19,72
2250,2377,M,1950-11-17,49
2251,2378,F,1953-03-13,63
2252,2379,F,1964-06-19,33
2253,2380,M,1927-08-17,40
2254,2381,F,1931-10-11,40
2255,2382,F,1927-10-25,62
2256,2383,F,1947-01-01,31
2257,2384,M,1946-12-17,31
2258,2385,M,1933-05-05,13
2259,2386,F,1934-03-10,13
2260,2387,F,1945-07-16,77
2261,2388,M,1971-07-29,42
2262,2389,M,1924-07-20,25
2263,2390,M,1938-05-13,57
2264,2391,M,1942-01-24,1
2265,2392,M,1955-05-21,26
2266,2393,F,1976-08-23,16
2267,2394,M,1962-06-04,5
2268,2395,M,1953-03-11,8
2269,2396,F,1949-08-29,41
2270,2397,M,1918-07-14,46
2271,2398,F,1955-08-25,71
2272,2399,F,1943-05-02,42
2273,2400,M,1959-04-10,19
2274,2401,F,1948-01-26,26
2275,2402,M,1948-10-26,41
2276,2403,F,1963-01-25,1
2277,2404,F,1977-07-05,27
2278,2405,M,1975-08-21,27
2279,2406,F,1956-10-06,49
2280,2407,M,1975-08-27,51
2281,2408,F,1940-04-28,6
2282,2409,M,1964-05-27,54
2283,2410,F,1973-02-08,73
2284,2411,M,1968-08-17,73
2285,2412,M,1980-10-26,20
2286,2413,M,1961-08-09,46
2287,2414,F,1950-07-13,54
2288,2415,M,1957-04-24,54
2289,2416,F,1954-12-23,72
2290,2417,F,1938-06-21,48
2291,2418,F,1953-12-27,1
2292,2419,F,1954-06-23,1
2293,2420,F,1972-06-06,48
2294,2421,M,1970-11-10,48
2295,2422,F,1976-06-09,68
2296,2423,M,1957-07-09,42
2297,2424,M,1920-11-10,54
2298,2425,F,1977-07-18,6
2299,2426,M,1927-06-09,74
2300,2427,F,1934-11-30,74
2301,2428,F,1946-06-27,1
2302,2429,M,1973-11-22,70
2303,2430,M,1937-10-28,5
2304,2431,M,1966-10-10,75
2305,2432,F,1924-03-08,27
2306,2433,M,1964-06-19,32
2307,2434,F,1945-05-24,42
2308,2435,F,1943-10-18,16
2309,2436,F,1934-08-06,25
2310,2437,M,1936-12-27,45
2311,2438,F,1946-09-19,52
2312,2439,M,1944-11-26,52
2313,2440,M,1935-09-09,17
2314,2441,M,1928-10-06,1
2315,2442,F,1927-07-08,1
2316,2443,M,1949-05-23,75
2317,2444,M,1934-08-26,4
2318,2445,M,1969-02-26,54
2319,2447,M,1972-10-07,68
2320,2448,F,1971-07-01,68
2321,2449,M,1967-12-28,1
2322,2450,F,1975-05-17,54
2323,2451,M,1939-12-06,42
2324,2452,F,1952-06-07,64
2325,2453,M,1924-01-13,13
2326,2454,F,1940-09-04,69
2327,2455,M,1919-11-04,72
2328,2456,F,1923-12-04,72
2329,2457,M,1940-08-17,68
2330,2458,F,1932-08-09,68
2331,2459,F,1974-07-22,20
2332,2460,F,1963-01-05,19
2333,2461,M,1967-04-02,64
2334,2462,M,1934-06-06,19
2335,2463,M,1944-12-17,7
2336,2464,M,1945-09-01,30
2337,2465,M,1973-10-17,51
2338,2467,F,1946-05-16,36
2339,2468,M,1965-03-18,71
2340,2469,F,1957-09-10,54
2341,2470,M,1943-06-14,53
2342,2471,F,1942-01-05,53
2343,2472,F,1976-03-29,70
2344,2473,F,1976-10-17,20
2345,2474,M,1957-04-06,42
2346,2475,F,1982-02-02,44
2347,2476,F,1957-02-16,75
2348,2477,M,1952-06-14,75
2349,2478,F,1940-05-24,48
2350,2479,F,1959-03-31,31
2351,2480,F,1976-12-08,46
2352,2481,M,1948-06-22,6
2353,2482,M,1925-01-07,34
2354,2483,F,1929-12-30,34
2355,2484,M,1969-12-21,68
2356,2485,M,1933-05-15,20
2357,2486,F,1961-10-05,76
2358,2487,F,1967-09-25,67
2359,2488,F,1980-09-22,9
2360,2489,F,1975-01-28,64
2361,2490,F,1961-03-26,61
2362,2491,F,1939-03-20,5
2363,2492,M,1943-12-13,5
2364,2493,M,1962-10-09,1
2365,2494,M,1971-01-06,37
2366,2495,F,1939-12-14,58
2367,2496,M,1972-07-07,1
2368,2497,F,1962-04-06,34
2369,2498,M,1980-03-12,37
2370,2499,M,1944-08-04,13
2371,2500,F,1946-08-20,24
2372,2501,F,1940-12-04,70
2373,2502,F,1935-03-13,1
2374,2503,F,1977-09-23,54
2375,2504,M,1950-01-09,61
2376,2505,F,1960-04-30,25
2377,2506,M,1976-09-27,76
2378,2507,F,1952-08-26,37
2379,2508,F,1965-08-07,72
2380,2509,M,1971-02-06,72
2381,2510,F,1959-06-10,72
2382,2511,F,1975-03-27,35
2383,2512,M,1974-07-27,35
2384,2513,M,1941-05-08,41
2385,2514,M,1957-02-11,59
2386,2515,M,1958-06-03,12
2387,2516,F,1942-01-05,33
2388,2517,M,1924-09-09,18
2389,2518,F,1921-05-07,18
2390,2519,F,1970-08-06,29
2391,2520,M,1944-07-30,62
2392,2521,F,1947-03-30,55
2393,2522,M,1937-09-08,74
2394,2523,F,1937-12-02,74
2395,2524,M,1959-07-31,36
2396,2525,F,1952-07-10,36
2397,2526,M,1964-07-26,1
2398,2527,F,1947-07-31,44
2399,2528,M,1977-02-16,25
2400,2529,M,1939-06-22,70
2401,2530,M,1950-02-11,8
2402,2531,F,1954-01-24,5
2403,2532,M,1937-05-09,29
2404,2533,F,1929-07-17,40
2405,2534,M,1943-01-10,1
2406,2535,M,1945-01-10,1
2407,2536,M,1961-10-22,64
2408,2537,M,1957-10-10,73
2409,2538,M,1980-02-23,56
2410,2539,F,1972-01-21,32
2411,2540,M,1981-06-26,46
2412,2542,M,1944-12-19,3
2413,2543,F,1952-08-27,3
2414,2545,F,1953-09-28,9
2415,2546,F,1961-12-03,41
2416,2547,F,1953-10-29,48
2417,2548,M,1953-10-06,48
2418,2549,F,1923-05-05,70
2419,2550,F,1976-10-12,1
2420,2551,F,1939-08-11,70
2421,2552,F,1964-01-24,74
2422,2553,M,1976-11-24,34
2423,2554,M,1941-09-20,64
2424,2555,M,1963-09-23,42
2425,2556,F,1951-02-10,44
2426,2557,M,1957-02-18,7
2427,2558,M,1959-01-18,30
2428,2559,F,1965-03-31,8
2429,2560,F,1974-06-20,70
2430,2561,M,1945-07-26,48
2431,2562,M,1952-11-01,42
2432,2563,M,1971-09-08,74
2433,2565,M,1946-05-22,64
2434,2566,F,1963-03-25,29
2435,2567,M,1943-05-30,64
2436,2568,F,1938-06-11,64
2437,2569,M,1948-04-01,69
2438,2570,F,1947-06-19,69
2439,2571,F,1979-04-25,43
2440,2572,M,1953-10-08,1
2441,2573,F,1965-03-10,1
2442,2574,F,1932-04-22,29
2443,2576,F,1979-05-16,46
2444,2577,M,1918-01-07,70
2445,2578,M,1954-07-08,76
2446,2579,F,1935-01-02,11
2447,2580,M,1935-03-07,11
2448,2581,F,1953-11-19,52
2449,2582,M,1938-12-15,51
2450,2583,M,1937-06-17,75
2451,2584,F,1944-12-15,4
2452,2585,F,1971-08-28,75
2453,2586,M,1966-05-14,8
2454,2587,F,1973-01-03,8
2455,2588,M,1958-05-19,33
2456,2589,M,1963-02-17,21
2457,2590,F,1964-10-19,42
2458,2591,M,1960-02-27,42
2459,2592,F,1980-08-31,1
2460,2593,M,1977-06-10,1
2461,2594,M,1963-07-31,55
2462,2596,M,1961-10-08,31
2463,2597,F,1969-08-06,28
2464,2598,M,1965-10-25,28
2465,2599,M,1946-01-09,1
2466,2600,F,1923-04-17,7
2467,2601,M,1961-07-25,37
2468,2602,F,1966-08-20,37
2469,2603,F,1972-11-03,38
2470,2604,M,1926-07-11,22
2471,2605,F,1925-04-17,22
2472,2606,M,1943-01-04,31
2473,2607,M,1943-03-27,63
2474,2608,F,1943-09-15,58
2475,2609,M,1977-05-09,1
2476,2610,F,1980-05-03,1
2477,2611,M,1938-11-09,77
2478,2612,M,1975-02-03,38
2479,2613,M,1977-10-26,1
2480,2614,M,1946-03-14,72
2481,2615,F,1945-08-26,64
2482,2616,M,1970-07-07,50
2483,2617,F,1962-06-26,50
2484,2618,M,1942-08-14,17
2485,2619,F,1969-07-09,63
2486,2620,M,1968-07-18,63
2487,2621,M,1956-05-09,51
2488,2622,M,1973-06-07,71
2489,2623,F,1965-07-16,16
2490,2625,M,1972-10-07,57
2491,2626,M,1940-02-14,1
2492,2628,F,1931-11-05,1
2493,2629,M,1931-12-03,1
2494,2630,F,1937-08-20,64
2495,2631,M,1970-05-21,18
2496,2632,F,1963-02-25,18
2497,2633,F,1967-07-12,1
2498,2635,F,1966-12-10,67
2499,2636,M,1918-10-24,28
2500,2637,M,1935-06-06,64
2501,2638,M,1942-01-07,1
2502,2639,F,1950-03-04,45
2503,2640,M,1951-01-29,45
2504,2642,M,1973-09-04,22
2505,2643,F,1946-01-07,54
2506,2644,F,1964-03-23,6
2507,2645,M,1920-04-22,67
2508,2646,F,1937-06-07,63
2509,2647,M,1940-03-26,9
2510,2648,F,1934-10-10,9
2511,2650,M,1975-03-05,75
2512,2651,F,1969-11-27,75
2513,2652,F,1949-05-09,41
2514,2653,M,1950-01-25,1
2515,2654,F,1939-10-08,59
2516,2655,M,1963-08-12,44
2517,2656,M,1955-09-15,54
2518,2657,M,1948-07-09,73
2519,2658,M,1933-01-21,11
2520,2659,M,1941-05-24,46
2521,2661,F,1961-10-17,1
2522,2662,M,1978-08-29,1
2523,2663,M,1976-10-01,8
2524,2666,F,1935-07-06,47
2525,2667,M,1972-01-01,9
2526,2668,F,1975-02-09,9
2527,2669,M,1927-05-08,51
2528,2670,M,1936-09-13,45
2529,2671,F,1972-04-22,35
2530,2672,F,1940-03-26,7
2531,2673,M,1959-07-16,65
2532,2674,F,1952-10-03,65
2533,2675,M,1924-01-22,31
2534,2676,M,1961-06-01,61
2535,2677,M,1922-05-24,33
2536,2678,F,1918-05-15,33
2537,2679,M,1938-09-30,1
2538,2680,F,1945-09-02,1
2539,2681,F,1971-01-04,45
2540,2682,M,1975-01-14,45
2541,2683,F,1929-06-13,48
2542,2684,F,1953-02-11,74
2543,2685,F,1969-06-21,73
2544,2686,F,1951-03-24,19
2545,2687,M,1949-08-22,19
2546,2688,F,1967-10-24,60
2547,2689,M,1923-01-17,16
2548,2690,F,1971-12-25,58
2549,2691,M,1964-05-17,47
2550,2692,M,1925-05-30,44
2551,2693,F,1976-08-04,46
2552,2694,F,1927-10-06,15
2553,2695,M,1929-05-16,15
2554,2696,M,1947-09-04,2
2555,2697,F,1948-08-14,2
2556,2698,F,1970-10-07,31
2557,2699,M,1977-02-23,31
2558,2700,M,1945-02-22,34
2559,2701,M,1952-03-29,1
2560,2702,M,1919-02-26,7
2561,2703,F,1973-03-12,2
2562,2704,F,1949-05-22,1
2563,2705,M,1924-04-30,43
2564,2706,M,1967-07-02,3
2565,2707,M,1969-05-23,45
2566,2708,M,1958-08-12,73
2567,2709,M,1946-06-14,26
2568,2712,M,1956-01-17,25
2569,2713,M,1962-09-02,36
2570,2714,F,1970-03-06,6
2571,2715,M,1957-07-04,7
2572,2716,F,1969-07-13,25
2573,2717,M,1930-04-28,46
2574,2718,F,1932-12-22,46
2575,2719,F,1964-10-30,29
2576,2720,F,1949-09-05,1
2577,2721,F,1950-06-26,24
2578,2724,M,1975-03-01,35
2579,2726,F,1973-07-28,1
